Location,Country,Type_var,Type of indicator,Variable,Indicator,Time,Value
AUT,Austria,AVERAGE,Average,5_1,Life expectancy at birth,2018,81.8
AUT,Austria,AVERAGE,Average,5_1,Life expectancy at birth,2019,82
AUT,Austria,AVERAGE,Average,5_1,Life expectancy at birth,2020,81.3
AUT,Austria,AVERAGE,Average,5_1,Life expectancy at birth,2021,81.3
AUT,Austria,AVERAGE,Average,5_2,Perceived health,2004,71.2
AUT,Austria,AVERAGE,Average,5_2,Perceived health,2005,71.7
AUT,Austria,AVERAGE,Average,5_2,Perceived health,2006,72
AUT,Austria,AVERAGE,Average,5_2,Perceived health,2007,72.3
AUT,Austria,AVERAGE,Average,5_2,Perceived health,2008,70
AUT,Austria,AVERAGE,Average,5_2,Perceived health,2009,70
AUT,Austria,AVERAGE,Average,5_2,Perceived health,2010,69.5
AUT,Austria,AVERAGE,Average,5_2,Perceived health,2011,68.7
AUT,Austria,AVERAGE,Average,5_2,Perceived health,2012,70
AUT,Austria,AVERAGE,Average,5_2,Perceived health,2013,68.6
AUT,Austria,AVERAGE,Average,5_2,Perceived health,2014,69.5
AUT,Austria,AVERAGE,Average,5_2,Perceived health,2015,69.8
AUT,Austria,AVERAGE,Average,5_2,Perceived health,2016,70.2
AUT,Austria,AVERAGE,Average,5_2,Perceived health,2017,70.3
AUT,Austria,AVERAGE,Average,5_2,Perceived health,2018,71.7
AUT,Austria,AVERAGE,Average,5_2,Perceived health,2019,71.2
AUT,Austria,AVERAGE,Average,5_2,Perceived health,2020,74
AUT,Austria,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2004,28.29798508
AUT,Austria,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2005,27.80409813
AUT,Austria,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2006,26.69441605
AUT,Austria,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2007,27.68987083
AUT,Austria,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2008,24.92169952
AUT,Austria,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2009,25.16393852
AUT,Austria,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2010,24.4961586
AUT,Austria,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2011,24.65208435
AUT,Austria,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2012,23.69065094
AUT,Austria,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2013,22.32725143
AUT,Austria,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2014,22.84497452
AUT,Austria,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2015,22.0417614
AUT,Austria,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2016,20.61805534
AUT,Austria,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2017,20.23104858
AUT,Austria,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2018,19.7573719
AUT,Austria,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2019,18.85546303
AUT,Austria,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2020,18.37274933
AUT,Austria,AVERAGE,Average,5_4,Self-reported depression,2014,5
AUT,Austria,AVERAGE,Average,5_4,Self-reported depression,2019,5.6
AUT,Austria,AVERAGE,Average,6_1,Student skills (reading),2006,490.1939774
AUT,Austria,AVERAGE,Average,6_1,Student skills (reading),2009,470.2836321
AUT,Austria,AVERAGE,Average,6_1,Student skills (reading),2012,489.6093352
AUT,Austria,AVERAGE,Average,6_1,Student skills (reading),2015,484.8655971
AUT,Austria,AVERAGE,Average,6_1,Student skills (reading),2018,484.3925685
AUT,Austria,AVERAGE,Average,6_2,Student skills (maths),2006,505.4835985
AUT,Austria,AVERAGE,Average,6_2,Student skills (maths),2009,495.9086553
AUT,Austria,AVERAGE,Average,6_2,Student skills (maths),2012,505.540743
AUT,Austria,AVERAGE,Average,6_2,Student skills (maths),2015,496.7422739
AUT,Austria,AVERAGE,Average,6_2,Student skills (maths),2018,498.9423138
AUT,Austria,AVERAGE,Average,7_1,Social support,2006,91.60491822
AUT,Austria,AVERAGE,Average,7_1,Social support,2008,92.66891027
AUT,Austria,AVERAGE,Average,7_1,Social support,2009,87.11567751
AUT,Austria,AVERAGE,Average,7_1,Social support,2010,94.57372912
AUT,Austria,AVERAGE,Average,7_1,Social support,2011,93.32736951
AUT,Austria,AVERAGE,Average,7_1,Social support,2012,93.75363413
AUT,Austria,AVERAGE,Average,7_1,Social support,2013,94.79570544
AUT,Austria,AVERAGE,Average,7_1,Social support,2014,89.39431157
AUT,Austria,AVERAGE,Average,7_1,Social support,2015,92.5197759
AUT,Austria,AVERAGE,Average,7_1,Social support,2016,92.6318596
AUT,Austria,AVERAGE,Average,7_1,Social support,2017,90.17646789
AUT,Austria,AVERAGE,Average,7_1,Social support,2018,90.56483754
AUT,Austria,AVERAGE,Average,7_1,Social support,2019,95.5641677
AUT,Austria,AVERAGE,Average,7_1,Social support,2020,92.33985793
AUT,Austria,AVERAGE,Average,7_1,Social support,2021,86.21585586
AUT,Austria,AVERAGE,Average,7_2,Time spent in social interactions,2009,9.4723095
AUT,Austria,AVERAGE,Average,8_1,Having a say in government,2012,30.30838998
AUT,Austria,AVERAGE,Average,8_2,Voter turnout ,2006,78.49
AUT,Austria,AVERAGE,Average,8_2,Voter turnout ,2008,78.81
AUT,Austria,AVERAGE,Average,8_2,Voter turnout ,2013,74.91
AUT,Austria,AVERAGE,Average,8_2,Voter turnout ,2017,80
AUT,Austria,AVERAGE,Average,8_2,Voter turnout ,2019,75.59
AUT,Austria,AVERAGE,Average,9_1,Access to green space,2012,77.44684168
AUT,Austria,AVERAGE,Average,9_1,Access to green space,2018,77.25252748
AUT,Austria,AVERAGE,Average,10_1,Homicides,2004,0.8
AUT,Austria,AVERAGE,Average,10_1,Homicides,2005,0.8
AUT,Austria,AVERAGE,Average,10_1,Homicides,2006,0.8
AUT,Austria,AVERAGE,Average,10_1,Homicides,2007,0.6
AUT,Austria,AVERAGE,Average,10_1,Homicides,2008,0.6
AUT,Austria,AVERAGE,Average,10_1,Homicides,2009,0.7
AUT,Austria,AVERAGE,Average,10_1,Homicides,2010,0.5
AUT,Austria,AVERAGE,Average,10_1,Homicides,2011,0.5
AUT,Austria,AVERAGE,Average,10_1,Homicides,2012,0.4
AUT,Austria,AVERAGE,Average,10_1,Homicides,2013,0.4
AUT,Austria,AVERAGE,Average,10_1,Homicides,2014,0.4
AUT,Austria,AVERAGE,Average,10_1,Homicides,2015,0.6
AUT,Austria,AVERAGE,Average,10_1,Homicides,2016,0.5
AUT,Austria,AVERAGE,Average,10_1,Homicides,2017,0.5
AUT,Austria,AVERAGE,Average,10_1,Homicides,2018,0.6
AUT,Austria,AVERAGE,Average,10_1,Homicides,2019,0.5
AUT,Austria,AVERAGE,Average,10_1,Homicides,2020,0.4
AUT,Austria,AVERAGE,Average,10_2,Feeling safe at night,2006,74.7206988
AUT,Austria,AVERAGE,Average,10_2,Feeling safe at night,2008,79.09649819
AUT,Austria,AVERAGE,Average,10_2,Feeling safe at night,2009,74.89879417
AUT,Austria,AVERAGE,Average,10_2,Feeling safe at night,2010,77.54586799
AUT,Austria,AVERAGE,Average,10_2,Feeling safe at night,2011,81.84972011
AUT,Austria,AVERAGE,Average,10_2,Feeling safe at night,2012,82.291523
AUT,Austria,AVERAGE,Average,10_2,Feeling safe at night,2013,84.67514271
AUT,Austria,AVERAGE,Average,10_2,Feeling safe at night,2014,81.20258866
AUT,Austria,AVERAGE,Average,10_2,Feeling safe at night,2015,81.18695181
AUT,Austria,AVERAGE,Average,10_2,Feeling safe at night,2016,79.83189594
AUT,Austria,AVERAGE,Average,10_2,Feeling safe at night,2017,80.89861419
AUT,Austria,AVERAGE,Average,10_2,Feeling safe at night,2018,83.64135642
AUT,Austria,AVERAGE,Average,10_2,Feeling safe at night,2019,87.25912757
AUT,Austria,AVERAGE,Average,10_2,Feeling safe at night,2020,85.67931864
AUT,Austria,AVERAGE,Average,10_2,Feeling safe at night,2021,76.37394272
AUT,Austria,AVERAGE,Average,10_3,Road deaths,2004,10.7828324
AUT,Austria,AVERAGE,Average,10_3,Road deaths,2005,9.364301697
AUT,Austria,AVERAGE,Average,10_3,Road deaths,2006,8.843877456
AUT,Austria,AVERAGE,Average,10_3,Road deaths,2007,8.342404138
AUT,Austria,AVERAGE,Average,10_3,Road deaths,2008,8.172856271
AUT,Austria,AVERAGE,Average,10_3,Road deaths,2009,7.59447837
AUT,Austria,AVERAGE,Average,10_3,Road deaths,2010,6.609477919
AUT,Austria,AVERAGE,Average,10_3,Road deaths,2011,6.244653836
AUT,Austria,AVERAGE,Average,10_3,Road deaths,2012,6.315323007
AUT,Austria,AVERAGE,Average,10_3,Road deaths,2013,5.383430393
AUT,Austria,AVERAGE,Average,10_3,Road deaths,2014,5.054193888
AUT,Austria,AVERAGE,Average,10_3,Road deaths,2015,5.57954722
AUT,Austria,AVERAGE,Average,10_3,Road deaths,2016,4.965248433
AUT,Austria,AVERAGE,Average,10_3,Road deaths,2017,4.719096897
AUT,Austria,AVERAGE,Average,10_3,Road deaths,2018,4.635996621
AUT,Austria,AVERAGE,Average,10_3,Road deaths,2019,4.695908859
AUT,Austria,AVERAGE,Average,10_3,Road deaths,2020,3.864706511
AUT,Austria,AVERAGE,Average,10_3,Road deaths,2021,4.052542444
AUT,Austria,AVERAGE,Average,10_3,Road deaths,2022,4.120758723
AUT,Austria,AVERAGE,Average,11_1,Life satisfaction,2013,7.8
AUT,Austria,AVERAGE,Average,11_1,Life satisfaction,2018,8.002416295
AUT,Austria,AVERAGE,Average,11_1,Life satisfaction,2021,8
AUT,Austria,DEP,Deprivation,1_4,Relative income poverty ,2007,9.7
AUT,Austria,DEP,Deprivation,1_4,Relative income poverty ,2008,9.3
AUT,Austria,DEP,Deprivation,1_4,Relative income poverty ,2009,9.6
AUT,Austria,DEP,Deprivation,1_4,Relative income poverty ,2010,8.9
AUT,Austria,DEP,Deprivation,1_4,Relative income poverty ,2011,9.1
AUT,Austria,DEP,Deprivation,1_4,Relative income poverty ,2012,9.6
AUT,Austria,DEP,Deprivation,1_4,Relative income poverty ,2013,9
AUT,Austria,DEP,Deprivation,1_4,Relative income poverty ,2014,9.1
AUT,Austria,DEP,Deprivation,1_4,Relative income poverty ,2015,8.7
AUT,Austria,DEP,Deprivation,1_4,Relative income poverty ,2016,9.8
AUT,Austria,DEP,Deprivation,1_4,Relative income poverty ,2017,9.4
AUT,Austria,DEP,Deprivation,1_4,Relative income poverty ,2018,9.4
AUT,Austria,DEP,Deprivation,1_4,Relative income poverty ,2019,10
AUT,Austria,DEP,Deprivation,1_4,Relative income poverty ,2020,9.6
AUT,Austria,DEP,Deprivation,1_5,Difficulty making ends meet,2004,10.69999981
AUT,Austria,DEP,Deprivation,1_5,Difficulty making ends meet,2005,9.600000381
AUT,Austria,DEP,Deprivation,1_5,Difficulty making ends meet,2006,7.800000191
AUT,Austria,DEP,Deprivation,1_5,Difficulty making ends meet,2007,10.89999962
AUT,Austria,DEP,Deprivation,1_5,Difficulty making ends meet,2008,14
AUT,Austria,DEP,Deprivation,1_5,Difficulty making ends meet,2009,15.39999962
AUT,Austria,DEP,Deprivation,1_5,Difficulty making ends meet,2010,14.39999962
AUT,Austria,DEP,Deprivation,1_5,Difficulty making ends meet,2011,14.39999962
AUT,Austria,DEP,Deprivation,1_5,Difficulty making ends meet,2012,14
AUT,Austria,DEP,Deprivation,1_5,Difficulty making ends meet,2013,14
AUT,Austria,DEP,Deprivation,1_5,Difficulty making ends meet,2014,14.89999962
AUT,Austria,DEP,Deprivation,1_5,Difficulty making ends meet,2015,13.39999962
AUT,Austria,DEP,Deprivation,1_5,Difficulty making ends meet,2016,12.80000019
AUT,Austria,DEP,Deprivation,1_5,Difficulty making ends meet,2017,11.5
AUT,Austria,DEP,Deprivation,1_5,Difficulty making ends meet,2018,11.30000019
AUT,Austria,DEP,Deprivation,1_5,Difficulty making ends meet,2019,10.69999981
AUT,Austria,DEP,Deprivation,1_5,Difficulty making ends meet,2020,9.399999619
AUT,Austria,DEP,Deprivation,1_5,Difficulty making ends meet,2021,10.10000038
AUT,Austria,DEP,Deprivation,1_6,Financial insecurity,2014,18.62
AUT,Austria,DEP,Deprivation,1_6,Financial insecurity,2017,24.88
AUT,Austria,DEP,Deprivation,2_3,Long-term unemployment rate,2004,1.539746694
AUT,Austria,DEP,Deprivation,2_3,Long-term unemployment rate,2005,1.447544112
AUT,Austria,DEP,Deprivation,2_3,Long-term unemployment rate,2006,1.480556915
AUT,Austria,DEP,Deprivation,2_3,Long-term unemployment rate,2007,1.341386461
AUT,Austria,DEP,Deprivation,2_3,Long-term unemployment rate,2008,1.019127189
AUT,Austria,DEP,Deprivation,2_3,Long-term unemployment rate,2009,1.168148276
AUT,Austria,DEP,Deprivation,2_3,Long-term unemployment rate,2010,1.246747579
AUT,Austria,DEP,Deprivation,2_3,Long-term unemployment rate,2011,1.216148737
AUT,Austria,DEP,Deprivation,2_3,Long-term unemployment rate,2012,1.230820094
AUT,Austria,DEP,Deprivation,2_3,Long-term unemployment rate,2013,1.333637584
AUT,Austria,DEP,Deprivation,2_3,Long-term unemployment rate,2014,1.552864666
AUT,Austria,DEP,Deprivation,2_3,Long-term unemployment rate,2015,1.701069638
AUT,Austria,DEP,Deprivation,2_3,Long-term unemployment rate,2016,1.973148301
AUT,Austria,DEP,Deprivation,2_3,Long-term unemployment rate,2017,1.864613188
AUT,Austria,DEP,Deprivation,2_3,Long-term unemployment rate,2018,1.422220492
AUT,Austria,DEP,Deprivation,2_3,Long-term unemployment rate,2019,1.144135581
AUT,Austria,DEP,Deprivation,2_3,Long-term unemployment rate,2020,1.334657703
AUT,Austria,DEP,Deprivation,2_3,Long-term unemployment rate,2021,1.975793052
AUT,Austria,DEP,Deprivation,2_4,"Youth not in employment, education or training",2004,10.977864
AUT,Austria,DEP,Deprivation,2_4,"Youth not in employment, education or training",2005,10.149777
AUT,Austria,DEP,Deprivation,2_4,"Youth not in employment, education or training",2006,9.870388
AUT,Austria,DEP,Deprivation,2_4,"Youth not in employment, education or training",2007,8.7249842
AUT,Austria,DEP,Deprivation,2_4,"Youth not in employment, education or training",2008,8.9309807
AUT,Austria,DEP,Deprivation,2_4,"Youth not in employment, education or training",2009,9.3495245
AUT,Austria,DEP,Deprivation,2_4,"Youth not in employment, education or training",2010,9.6174564
AUT,Austria,DEP,Deprivation,2_4,"Youth not in employment, education or training",2011,8.4380751
AUT,Austria,DEP,Deprivation,2_4,"Youth not in employment, education or training",2012,8.3957586
AUT,Austria,DEP,Deprivation,2_4,"Youth not in employment, education or training",2013,8.7804279
AUT,Austria,DEP,Deprivation,2_4,"Youth not in employment, education or training",2014,9.7838001
AUT,Austria,DEP,Deprivation,2_4,"Youth not in employment, education or training",2015,8.9864054
AUT,Austria,DEP,Deprivation,2_4,"Youth not in employment, education or training",2016,9.6967039
AUT,Austria,DEP,Deprivation,2_4,"Youth not in employment, education or training",2017,8.7978764
AUT,Austria,DEP,Deprivation,2_4,"Youth not in employment, education or training",2018,9.2202759
AUT,Austria,DEP,Deprivation,2_4,"Youth not in employment, education or training",2019,8.9372196
AUT,Austria,DEP,Deprivation,2_4,"Youth not in employment, education or training",2020,10.09
AUT,Austria,DEP,Deprivation,2_4,"Youth not in employment, education or training",2021,9.6354876
AUT,Austria,DEP,Deprivation,3_3,Housing cost overburden,2010,11.2188898
AUT,Austria,DEP,Deprivation,3_3,Housing cost overburden,2011,8.309879899
AUT,Austria,DEP,Deprivation,3_3,Housing cost overburden,2012,12.37054542
AUT,Austria,DEP,Deprivation,3_3,Housing cost overburden,2013,12.98597753
AUT,Austria,DEP,Deprivation,3_3,Housing cost overburden,2014,11.52921394
AUT,Austria,DEP,Deprivation,3_3,Housing cost overburden,2015,10.64633578
AUT,Austria,DEP,Deprivation,3_3,Housing cost overburden,2016,12.5114426
AUT,Austria,DEP,Deprivation,3_3,Housing cost overburden,2017,11.09167635
AUT,Austria,DEP,Deprivation,3_3,Housing cost overburden,2018,11.70601845
AUT,Austria,DEP,Deprivation,3_3,Housing cost overburden,2019,12.35027239
AUT,Austria,DEP,Deprivation,3_3,Housing cost overburden,2020,9.846203029
AUT,Austria,DEP,Deprivation,3_4,Poor households without access to basic sanitary facilities,2010,5.477112904
AUT,Austria,DEP,Deprivation,3_4,Poor households without access to basic sanitary facilities,2011,4.103295133
AUT,Austria,DEP,Deprivation,3_4,Poor households without access to basic sanitary facilities,2012,3.384494036
AUT,Austria,DEP,Deprivation,3_4,Poor households without access to basic sanitary facilities,2013,2.131753229
AUT,Austria,DEP,Deprivation,3_4,Poor households without access to basic sanitary facilities,2014,3.738199174
AUT,Austria,DEP,Deprivation,3_4,Poor households without access to basic sanitary facilities,2015,3.969764709
AUT,Austria,DEP,Deprivation,3_4,Poor households without access to basic sanitary facilities,2016,3.907601163
AUT,Austria,DEP,Deprivation,3_4,Poor households without access to basic sanitary facilities,2017,2.132074162
AUT,Austria,DEP,Deprivation,3_4,Poor households without access to basic sanitary facilities,2018,3.968447819
AUT,Austria,DEP,Deprivation,3_4,Poor households without access to basic sanitary facilities,2019,1.75169725
AUT,Austria,DEP,Deprivation,3_4,Poor households without access to basic sanitary facilities,2020,2.936750092
AUT,Austria,DEP,Deprivation,7_1,Social support,2006,6.226956886
AUT,Austria,DEP,Deprivation,7_1,Social support,2008,6.485409445
AUT,Austria,DEP,Deprivation,7_1,Social support,2009,12.11927443
AUT,Austria,DEP,Deprivation,7_1,Social support,2010,4.934192516
AUT,Austria,DEP,Deprivation,7_1,Social support,2011,5.519950091
AUT,Austria,DEP,Deprivation,7_1,Social support,2012,5.441616674
AUT,Austria,DEP,Deprivation,7_1,Social support,2013,5.009295692
AUT,Austria,DEP,Deprivation,7_1,Social support,2014,10.05198348
AUT,Austria,DEP,Deprivation,7_1,Social support,2015,7.166411605
AUT,Austria,DEP,Deprivation,7_1,Social support,2016,7.3681404
AUT,Austria,DEP,Deprivation,7_1,Social support,2017,9.332135424
AUT,Austria,DEP,Deprivation,7_1,Social support,2018,8.774861629
AUT,Austria,DEP,Deprivation,7_1,Social support,2019,3.518545092
AUT,Austria,DEP,Deprivation,7_1,Social support,2020,7.505237302
AUT,Austria,DEP,Deprivation,7_1,Social support,2021,13.68942491
AUT,Austria,DEP,Deprivation,10_2,Feeling safe at night,2006,20.9177655
AUT,Austria,DEP,Deprivation,10_2,Feeling safe at night,2008,18.16258615
AUT,Austria,DEP,Deprivation,10_2,Feeling safe at night,2009,20.36764815
AUT,Austria,DEP,Deprivation,10_2,Feeling safe at night,2010,18.82295006
AUT,Austria,DEP,Deprivation,10_2,Feeling safe at night,2011,15.11024989
AUT,Austria,DEP,Deprivation,10_2,Feeling safe at night,2012,14.24389755
AUT,Austria,DEP,Deprivation,10_2,Feeling safe at night,2013,14.38754263
AUT,Austria,DEP,Deprivation,10_2,Feeling safe at night,2014,18.13052941
AUT,Austria,DEP,Deprivation,10_2,Feeling safe at night,2015,18.44989691
AUT,Austria,DEP,Deprivation,10_2,Feeling safe at night,2016,19.72269715
AUT,Austria,DEP,Deprivation,10_2,Feeling safe at night,2017,18.12189023
AUT,Austria,DEP,Deprivation,10_2,Feeling safe at night,2018,15.8518807
AUT,Austria,DEP,Deprivation,10_2,Feeling safe at night,2019,11.22355936
AUT,Austria,DEP,Deprivation,10_2,Feeling safe at night,2020,13.8388264
AUT,Austria,DEP,Deprivation,10_2,Feeling safe at night,2021,22.0324836
AUT,Austria,DEP,Deprivation,11_2,Negative affect balance,2006,6.533913541
AUT,Austria,DEP,Deprivation,11_2,Negative affect balance,2008,8.318457175
AUT,Austria,DEP,Deprivation,11_2,Negative affect balance,2009,8.509807822
AUT,Austria,DEP,Deprivation,11_2,Negative affect balance,2010,7.415262018
AUT,Austria,DEP,Deprivation,11_2,Negative affect balance,2011,8.367779041
